Year,Decade,Recent,Runtime_Binned,Top_Company,Top_Main_Actor,Top_Director,Top_Writer,Log_Budget,Weighted_Score,Log_Votes,G,PG,PG-13,R,NC-17,Not Rated,Unrated,X,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Historical,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Worldwide Gross
1998,1990,False,60-90,False,False,False,False,11.002116507732017,128020000.0,14.363632544508476,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3221152.0
1992,1990,False,90-120,False,False,False,False,16.454567959008102,1044000.0,9.798182590890704,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3052738.0
1984,1980,False,90-120,False,False,False,False,16.300417291085605,2530000.0,10.736418414365376,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26186631.0
1999,1990,False,60-90,False,False,False,False,11.002116507732017,155350000.0,14.686804342317648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248639099.0
2003,2000,False,60-90,False,False,False,False,14.914123179965662,63360000.0,13.68767832281738,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10012022.0
2002,2000,False,60-90,False,False,False,False,14.914123179965662,4968000.0,11.184435286790631,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7777790.0
1984,1980,False,90-120,False,False,False,False,16.118095750958314,1472000.0,10.043292972227004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3854833.0
1986,1980,False,90-120,False,False,False,False,15.607270193858982,32400000.0,13.017005083966255,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5844868.0
2007,2000,False,60-90,False,False,True,False,15.424948670398354,6100000.0,11.51293546492023,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,784604.0
1983,1980,False,90-120,False,False,False,False,14.038654909278163,1050000.0,9.952325334619427,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6149983.0
1986,1980,False,90-120,False,False,False,False,15.687312888712007,10500000.0,11.918397239722838,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2347000.0
1984,1980,False,90-120,False,False,False,False,15.607270193858982,1682000.0,10.275085591132715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12414210.0
1988,1980,False,60-90,False,False,False,False,15.123843647884687,6860000.0,11.49273296168228,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145404.0
1986,1980,False,90-120,False,False,True,False,15.607270193858982,315090000.0,15.173919972664004,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138545632.0
1986,1980,False,90-120,False,False,False,False,14.45736497045232,11900000.0,12.04355959836804,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4600000.0
1988,1980,False,90-120,False,True,False,False,14.508658238524095,9000000.0,11.918397239722838,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,725131.0
1982,1980,False,90-120,False,False,False,False,16.410765339548004,462480.0,9.194312610898985,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2869638.0
1987,1980,False,90-120,False,False,False,False,15.424948670398354,12600000.0,12.100717685412471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9747988.0
1981,1980,False,90-120,False,False,False,False,16.118095750958314,2925000.0,10.714439990727769,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7258543.0
